año_semestre,establecimiento,matriculados,registros,presentes,puntaje_global,puntaje_lectura,puntaje_matematicas,puntaje_sociales,puntaje_naturales,puntaje_ingles,comuna,prestacion_servicio
20142,col de la compania de maria,78.0,78,78,362.0,69.0,77.0,68.0,73.0,81.0,poblado,privado
20142,col gimn los pinares,53.0,53,53,347.0,68.0,72.0,65.0,68.0,84.0,poblado,privado
20142,col montessori,62.0,61,61,365.0,70.0,75.0,69.0,72.0,90.0,poblado,privado
20142,col marymount,57.0,57,56,338.0,67.0,68.0,63.0,65.0,89.0,poblado,privado
20142,col manzanares,37.0,37,37,270.0,55.0,55.0,53.0,51.0,61.0,poblado,privado
20142,col nuestra senora de la providencia,16.0,17,17,282.0,58.0,55.0,58.0,54.0,59.0,poblado,privado
20142,col palermo de san jose,74.0,74,74,297.0,59.0,61.0,58.0,57.0,66.0,poblado,privado
20142,col san lucas,24.0,24,24,290.0,58.0,58.0,56.0,58.0,63.0,poblado,privado
20142,col de bto colegiatura colombiana,11.0,11,11,292.0,60.0,58.0,56.0,57.0,66.0,poblado,privado
20142,inst educ inem jose felix de restrepo,919.0,810,804,278.0,57.0,56.0,55.0,55.0,54.0,poblado,oficial
20142,col latino,19.0,19,19,245.0,50.0,49.0,48.0,48.0,52.0,poblado,contratacion
20142,col san jose de las vegas,107.0,107,106,331.0,68.0,65.0,63.0,64.0,80.0,poblado,privado
20142,inst educ la salle de campoamor,99.0,99,99,267.0,54.0,54.0,53.0,53.0,53.0,guayabal,oficial
20142,inst educ santos angeles custodios,54.0,53,53,260.0,55.0,51.0,51.0,51.0,53.0,guayabal,oficial
20142,inst educ octavio calderon mejia,96.0,96,95,263.0,55.0,52.0,52.0,51.0,53.0,guayabal,oficial
20142,col san gabriel de la dolorosa,16.0,16,16,272.0,58.0,55.0,53.0,53.0,51.0,guayabal,privado
20142,i.e. benjamin herrera,,55,53,243.0,50.0,48.0,49.0,47.0,49.0,guayabal,oficial
20142,inst educ cristo rey,60.0,56,55,247.0,51.0,50.0,48.0,48.0,50.0,guayabal,oficial
20142,inst educ la presentacion,78.0,78,78,275.0,57.0,55.0,54.0,54.0,56.0,guayabal,oficial
20142,inst educ jose acevedo y gomez,123.0,127,120,247.0,52.0,49.0,48.0,48.0,50.0,guayabal,oficial
20142,esc popular eucaristica camilo c. restrepo,20.0,20,20,236.0,48.0,48.0,47.0,45.0,49.0,guayabal,privado
20142,inst educ santo angel,113.0,113,113,281.0,58.0,57.0,54.0,56.0,56.0,guayabal,oficial
20142,inst educ san roberto belarmino,82.0,82,82,244.0,50.0,48.0,49.0,48.0,49.0,belen,oficial
20142,inst educ republica de venezuela,24.0,22,22,256.0,53.0,54.0,50.0,49.0,48.0,belen,oficial
20142,col padre manyanet,119.0,119,119,314.0,64.0,63.0,61.0,61.0,70.0,belen,privado
20142,i.e. fatima nutibara,56.0,51,51,257.0,52.0,52.0,51.0,51.0,50.0,belen,oficial
20142,inst educ antonio ricaurte,62.0,61,61,246.0,50.0,49.0,50.0,48.0,49.0,belen,oficial
20142,inst san carlos,159.0,160,160,313.0,62.0,63.0,61.0,63.0,67.0,belen,privado
20142,inst salesiano pedro justo berrio,95.0,93,92,315.0,62.0,65.0,60.0,64.0,65.0,belen,privado
20142,inst educ pedro octavio amado,74.0,73,69,245.0,50.0,49.0,48.0,49.0,49.0,belen,oficial
20142,col pestalozzi,1.0,1,1,240.0,36.0,53.0,53.0,48.0,54.0,belen,privado
20142,inst educ alcaldia de medellin,63.0,61,60,249.0,50.0,48.0,51.0,50.0,50.0,belen,oficial
20142,inst educ juan maria cespedes,36.0,111,111,271.0,56.0,54.0,54.0,53.0,54.0,belen,oficial
20142,i.e. capilla del rosario,32.0,32,32,252.0,52.0,50.0,50.0,50.0,48.0,belen,oficial
20142,inst educ yermo y parres,129.0,128,127,271.0,57.0,54.0,54.0,52.0,54.0,belen,oficial
20142,inst educ horacio mu?oz suescun,,81,81,243.0,51.0,48.0,48.0,47.0,50.0,belen,oficial
20142,col san francisco javier,29.0,29,29,297.0,60.0,56.0,59.0,61.0,63.0,belen,privado
20142,inst educ ramon giraldo ceballos,71.0,65,60,225.0,46.0,45.0,45.0,44.0,46.0,belen,oficial
20142,inst educ rosalia suarez,78.0,76,74,273.0,58.0,53.0,55.0,53.0,53.0,belen,oficial
20142,institucion educativa pedagogico integral,,15,14,235.0,47.0,47.0,45.0,48.0,49.0,belen,contratacion
20142,lic san rafael,65.0,68,68,272.0,56.0,53.0,55.0,52.0,58.0,belen,privado
20142,inst educ jose maria bernal,76.0,77,77,258.0,54.0,51.0,53.0,49.0,51.0,belen,oficial
20142,col de la inmaculada,114.0,114,114,303.0,62.0,59.0,61.0,60.0,61.0,belen,privado
20142,institucion educativa octavio harry - jacqueline kennedy,63.0,62,62,252.0,53.0,50.0,49.0,50.0,49.0,belen,oficial
20142,col san juan bosco,43.0,43,43,302.0,61.0,59.0,60.0,60.0,65.0,belen,privado
20142,inst educ hector rogelio montoya,43.0,42,41,235.0,46.0,46.0,48.0,48.0,46.0,palmitas,oficial
20142,inst educ alfonso upegui orozco,61.0,61,61,247.0,50.0,49.0,49.0,50.0,47.0,san cristobal,oficial
20142,cibercolegio ucn,23.0,9,8,271.0,56.0,55.0,52.0,53.0,57.0,san cristobal,contratacion
20142,i.e. ciudadela nuevo occidente,87.0,87,87,237.0,49.0,47.0,48.0,46.0,47.0,san cristobal,oficial
20142,i.e. presbitero juan j. escobar,,103,102,243.0,50.0,47.0,49.0,49.0,48.0,san cristobal,oficial
20142,inst educ loma hermosa,32.0,30,30,229.0,47.0,44.0,47.0,45.0,46.0,san cristobal,oficial
20142,inst educ  san cristobal,159.0,146,146,245.0,51.0,49.0,49.0,47.0,49.0,san cristobal,oficial
20142,cent educ integ bucarelly,5.0,5,5,274.0,54.0,56.0,53.0,55.0,59.0,san cristobal,privado
20142,inst educ carlos alberto calderon,,55,54,238.0,49.0,47.0,49.0,46.0,46.0,san cristobal,oficial
20142,i.e. la huerta,,81,78,243.0,50.0,47.0,50.0,48.0,48.0,san cristobal,oficial
20142,inst educ jose horacio betancur,36.0,37,37,217.0,45.0,44.0,43.0,41.0,44.0,san cristobal,oficial
20142,corporacion cier,,125,121,213.0,42.0,42.0,43.0,43.0,43.0,san cristobal,contratacion
20142,inst educ barrio santa margarita,82.0,83,83,243.0,50.0,47.0,50.0,48.0,47.0,san cristobal,oficial
20142,inst educ marina orth,18.0,18,17,231.0,48.0,45.0,45.0,45.0,51.0,altavista,oficial
20142,colegio cedepro,3.0,29,27,234.0,47.0,49.0,45.0,46.0,47.0,altavista,contratacion
20142,cent educal conquistadores,23.0,23,23,283.0,58.0,55.0,57.0,53.0,66.0,altavista,privado
20142,inst educ debora arango perez,46.0,44,42,242.0,51.0,49.0,48.0,47.0,45.0,altavista,oficial
20142,inst educ fe y alegria el limonar,33.0,31,29,246.0,51.0,48.0,51.0,47.0,48.0,san antonio de prado,oficial
20142,inst educ san antonio de prado,,126,125,252.0,52.0,50.0,49.0,50.0,51.0,san antonio de prado,oficial
20142,esc rural pradito en administracion (ac),25.0,25,25,236.0,48.0,48.0,47.0,46.0,47.0,san antonio de prado,contratacion
20142,inst educ angela restrepo moreno,70.0,70,69,250.0,53.0,49.0,49.0,49.0,49.0,san antonio de prado,oficial
20142,inst educ manuel j. betancur,143.0,140,140,268.0,55.0,53.0,53.0,54.0,52.0,san antonio de prado,oficial
20142,col fe y alegria corvide (ac),48.0,47,47,235.0,48.0,47.0,47.0,46.0,47.0,san antonio de prado,contratacion
20142,col coop san antonio de prado (ac),69.0,69,69,283.0,60.0,58.0,56.0,54.0,53.0,san antonio de prado,contratacion
20142,inst educ san jose obrero,100.0,96,96,262.0,55.0,52.0,52.0,51.0,51.0,san antonio de prado,oficial
20142,inst educ el limonar,,20,20,233.0,48.0,48.0,45.0,46.0,45.0,san antonio de prado,oficial
20142,colegio empresarial,114.0,114,114,295.0,59.0,61.0,57.0,60.0,55.0,san antonio de prado,contratacion
20142,inst educ monse?or victor wiedemann,115.0,115,113,259.0,54.0,51.0,51.0,51.0,52.0,san antonio de prado,oficial
20142,inst educ santa elena,78.0,72,72,270.0,54.0,54.0,55.0,54.0,50.0,santa elena,oficial
20152,inst educ nuevo horizonte,49.0,53,53,243.0,50.0,46.0,50.0,49.0,48.0,popular,oficial
20152,col fe y alegria santa maria,28.0,28,28,239.0,47.0,47.0,49.0,49.0,46.0,popular,contratacion
20152,col sagrada familia aldea pablo vi,20.0,20,20,252.0,54.0,47.0,51.0,49.0,51.0,popular,contratacion
20152,inst educ la candelaria,,63,62,249.0,50.0,49.0,51.0,50.0,47.0,popular,oficial
20152,esc barrio san nicolas-en administracion(ac),25.0,25,25,243.0,49.0,47.0,50.0,48.0,50.0,popular,contratacion
20152,inst educ fe y alegria popular nro. 1,93.0,92,90,232.0,47.0,46.0,46.0,46.0,47.0,popular,oficial
20152,col emaus,96.0,97,95,253.0,52.0,50.0,50.0,51.0,49.0,popular,contratacion
20152,i.e. antonio derka - santo domingo,190.0,182,179,250.0,50.0,50.0,50.0,50.0,49.0,popular,oficial
20152,inst educ fe y alegria santo domingo savio,80.0,80,80,228.0,47.0,45.0,45.0,45.0,46.0,popular,oficial
20152,inst educ guadalupe,29.0,72,71,243.0,50.0,48.0,49.0,48.0,46.0,popular,oficial
20152,institución educativa pequeña maria,55.0,42,42,233.0,49.0,46.0,47.0,45.0,46.0,popular,contratacion
20152,inst educ fe y alegria granizal,62.0,61,61,257.0,52.0,50.0,53.0,52.0,47.0,popular,oficial
20152,inst educ federico carrasquilla,34.0,34,34,242.0,49.0,48.0,49.0,47.0,49.0,popular,oficial
20152,inst educ san pablo,67.0,67,66,245.0,50.0,49.0,50.0,48.0,47.0,popular,oficial
20152,inst educ la avanzada,23.0,23,23,237.0,48.0,45.0,48.0,49.0,46.0,popular,oficial
20152,inst educ maria de los angeles cano marquez,114.0,117,117,253.0,51.0,53.0,49.0,50.0,48.0,popular,oficial
20152,col gente unida jovenes por la paz-santo domingo,38.0,38,38,232.0,47.0,45.0,48.0,46.0,44.0,popular,contratacion
20152,inst educ barrio santa cruz,46.0,39,39,224.0,46.0,44.0,44.0,45.0,45.0,santa cruz,oficial
20152,inst educ ciro mendia,78.0,80,77,241.0,50.0,48.0,49.0,46.0,47.0,santa cruz,oficial
20152,institucion educativa la asuncion,39.0,37,37,247.0,51.0,48.0,50.0,49.0,49.0,santa cruz,oficial
20152,inst educ pablo neruda,48.0,46,46,226.0,46.0,44.0,46.0,44.0,47.0,santa cruz,oficial
20152,inst educ finca la mesa,73.0,73,72,263.0,52.0,53.0,53.0,53.0,51.0,santa cruz,oficial
20152,inst educ asia ignaciana,87.0,82,82,248.0,51.0,50.0,49.0,48.0,50.0,santa cruz,oficial
20152,i.e. manuel uribe ángel,,27,27,239.0,50.0,48.0,46.0,48.0,45.0,santa cruz,oficial
20152,inst educ republica de honduras,22.0,23,23,264.0,52.0,52.0,55.0,54.0,47.0,santa cruz,oficial
20152,inst educ jose maria velaz,24.0,24,24,270.0,55.0,52.0,56.0,54.0,51.0,santa cruz,oficial
20152,inst educ santa teresa,66.0,64,64,275.0,55.0,55.0,57.0,54.0,51.0,santa cruz,oficial
20152,inst educ villa del socorro,102.0,103,103,248.0,50.0,50.0,49.0,50.0,47.0,santa cruz,oficial
20152,institucion educativa reino de belgica,,45,43,237.0,49.0,46.0,48.0,47.0,45.0,manrique,oficial
20152,inst educ san juan bautista de la salle,62.0,59,58,242.0,49.0,48.0,49.0,48.0,48.0,manrique,oficial
20152,col de dsllo soc para la atenc integ al joven talita cumi,,139,125,211.0,44.0,40.0,42.0,42.0,44.0,manrique,contratacion
20152,col pablo vi,96.0,94,93,250.0,51.0,49.0,50.0,50.0,49.0,manrique,contratacion
20152,inst educ enrique olaya herrera,62.0,59,57,229.0,46.0,46.0,46.0,45.0,46.0,manrique,oficial
20152,inst educ fe y alegria la cima,,158,155,251.0,50.0,50.0,51.0,50.0,49.0,manrique,oficial
20152,inst educ pedro luis villa,44.0,47,46,246.0,49.0,49.0,51.0,48.0,48.0,manrique,oficial
20152,inst educ jose antonio galan,,42,41,242.0,49.0,50.0,48.0,46.0,50.0,manrique,oficial
20152,inst educ hernan toro agudelo,62.0,60,60,257.0,53.0,50.0,53.0,49.0,52.0,manrique,oficial
20152,col gente unida jovenes por la paz - luz de oriente,56.0,55,54,226.0,46.0,45.0,45.0,45.0,44.0,manrique,contratacion
20152,inst educ ramon munera lopera,45.0,44,44,255.0,52.0,50.0,52.0,51.0,48.0,manrique,oficial
20152,col nino jesus,16.0,16,16,241.0,46.0,50.0,49.0,47.0,50.0,manrique,contratacion
20152,inst vicarial jesus maestro,19.0,19,19,271.0,53.0,57.0,55.0,53.0,51.0,manrique,contratacion
20152,inst educ manuela beltran,35.0,35,34,240.0,50.0,46.0,49.0,47.0,48.0,manrique,oficial
20152,i.e. montecarlo guillermo gaviria correa,50.0,50,48,235.0,49.0,46.0,47.0,46.0,47.0,manrique,oficial
20152,col maria reina del carmelo,40.0,39,39,286.0,56.0,59.0,57.0,56.0,59.0,manrique,contratacion
20152,inst educ las nieves,30.0,27,27,242.0,48.0,49.0,49.0,48.0,47.0,manrique,oficial
20152,inst educ rodrigo lara bonilla,50.0,50,48,224.0,47.0,44.0,43.0,45.0,45.0,manrique,oficial
20152,inst educ jose roberto vasquez,156.0,143,143,254.0,51.0,50.0,52.0,51.0,49.0,manrique,oficial
20152,inst educ san lorenzo de aburra,31.0,66,64,243.0,49.0,48.0,48.0,49.0,49.0,manrique,oficial
20152,inst educ alvaro marin velasco,17.0,14,14,236.0,48.0,46.0,47.0,48.0,47.0,manrique,oficial
20152,inst educ gabriel restrepo moreno,56.0,53,53,241.0,49.0,46.0,50.0,48.0,47.0,manrique,oficial
20152,inst pedag claret,11.0,11,11,248.0,50.0,46.0,51.0,50.0,55.0,aranjuez,privado
20152,inst educ jose eusebio caro,48.0,48,48,262.0,53.0,52.0,53.0,52.0,51.0,aranjuez,oficial
20152,inst educ san juan bosco,45.0,45,45,282.0,58.0,56.0,56.0,56.0,54.0,aranjuez,oficial
20152,col de maria,16.0,16,16,267.0,53.0,51.0,57.0,51.0,57.0,aranjuez,privado
20152,inst educ gilberto alzate avenda?o,126.0,173,172,256.0,52.0,51.0,51.0,51.0,51.0,aranjuez,oficial
20152,i.e. el bosque,45.0,41,41,245.0,51.0,48.0,50.0,47.0,48.0,aranjuez,oficial
20152,i.e. javiera londoño-sevilla,71.0,67,65,263.0,53.0,52.0,53.0,53.0,52.0,aranjuez,oficial
20152,col adventista simon bolivar,33.0,32,32,275.0,56.0,56.0,54.0,53.0,59.0,aranjuez,privado
20152,inst educ monse?or francisco cristobal toro,254.0,124,123,242.0,49.0,47.0,49.0,48.0,49.0,aranjuez,oficial
20152,inst educ lorenza villegas de santos,85.0,84,83,249.0,51.0,49.0,51.0,49.0,48.0,aranjuez,oficial
20152,col agustiniano de san nicolas,58.0,58,58,280.0,56.0,56.0,56.0,54.0,62.0,aranjuez,privado
20152,inst educ francisco luis hernandez betancur,56.0,28,28,234.0,46.0,46.0,47.0,47.0,50.0,aranjuez,oficial
20152,inst educ camilo torres restrepo,26.0,25,25,244.0,48.0,48.0,50.0,50.0,47.0,aranjuez,oficial
20152,col emilia riquelme,24.0,24,24,264.0,54.0,50.0,56.0,51.0,53.0,aranjuez,privado
20152,inst educ alfonso mora naranjo,50.0,48,46,243.0,50.0,48.0,48.0,48.0,50.0,aranjuez,oficial
20152,inst educ san agustin,40.0,36,36,255.0,50.0,53.0,51.0,50.0,51.0,aranjuez,oficial
20152,inst educ francisco miranda,70.0,71,70,263.0,51.0,54.0,53.0,53.0,52.0,aranjuez,oficial
20152,inst educ campo valdes,65.0,64,62,260.0,52.0,51.0,53.0,52.0,53.0,aranjuez,oficial
20152,inst educ fe y alegria luis amigo,42.0,41,41,239.0,48.0,48.0,48.0,47.0,49.0,aranjuez,oficial
20152,inst educ juan de dios cock,86.0,86,86,251.0,51.0,50.0,51.0,49.0,49.0,aranjuez,oficial
20152,inst educ alvernia,51.0,52,52,260.0,53.0,51.0,53.0,51.0,53.0,aranjuez,oficial
20152,inst educ jose maria bravo marquez,132.0,130,130,266.0,54.0,53.0,52.0,53.0,55.0,aranjuez,oficial
20152,col nuestra senora de lourdes,54.0,54,54,275.0,55.0,54.0,56.0,55.0,55.0,aranjuez,contratacion
20152,inst educ maria montessori,44.0,44,44,237.0,49.0,46.0,47.0,47.0,48.0,castilla,oficial
20152,i.e. colegio loyola para la ciencia y la innovación,,41,41,327.0,63.0,69.0,65.0,64.0,67.0,castilla,oficial
20152,inst educ pedro claver aguirre,39.0,32,32,254.0,51.0,52.0,53.0,48.0,49.0,castilla,oficial
20152,inst educ republica de uruguay,119.0,112,112,242.0,49.0,48.0,49.0,47.0,49.0,castilla,oficial
20152,inst educ maestro pedro nel gomez,69.0,68,68,264.0,53.0,54.0,53.0,52.0,51.0,castilla,oficial
20152,col parroquial ntra se?ora del buen consejo,46.0,44,44,283.0,57.0,58.0,56.0,56.0,56.0,castilla,privado
20152,inst educ manuel jose gomez s,61.0,64,63,269.0,54.0,55.0,55.0,52.0,52.0,castilla,oficial
20152,inst educ diego echavarria misas,162.0,163,162,263.0,53.0,53.0,53.0,52.0,52.0,castilla,oficial
20152,col parroquial san judas tadeo,11.0,11,11,280.0,55.0,58.0,57.0,54.0,55.0,castilla,privado
20152,inst educ dinamarca,80.0,81,80,252.0,51.0,51.0,50.0,50.0,49.0,castilla,oficial
20152,inst educ sebastian de belalcazar,43.0,42,42,245.0,51.0,46.0,50.0,48.0,51.0,castilla,oficial
20152,inst educ rodrigo correa palacio,,15,15,240.0,49.0,46.0,49.0,48.0,48.0,castilla,oficial
20152,cent educ autonomo,25.0,25,25,280.0,57.0,57.0,57.0,53.0,55.0,castilla,privado
20152,inst educ tricentenario,73.0,73,70,255.0,51.0,51.0,52.0,50.0,51.0,castilla,oficial
20152,inst educ julio cesar garcia,106.0,104,103,263.0,53.0,52.0,53.0,53.0,51.0,castilla,oficial
20152,inst educ maestro arenas betancur,,53,52,274.0,55.0,55.0,55.0,53.0,58.0,castilla,oficial
20152,inst educ jose asuncion silva,75.0,76,75,246.0,51.0,48.0,49.0,49.0,49.0,castilla,oficial
20152,i.e. jesus maria - el rosal,65.0,65,65,276.0,55.0,56.0,55.0,56.0,51.0,castilla,oficial
20152,col bautista de castilla,,3,3,248.0,50.0,51.0,48.0,50.0,47.0,castilla,privado
20152,inst educ alfonso lopez,20.0,19,19,252.0,50.0,52.0,49.0,51.0,48.0,castilla,oficial
20152,inst educ sor juana ines de la cruz,92.0,94,94,273.0,55.0,56.0,54.0,54.0,53.0,castilla,oficial
20152,inst educ pbro antonio jose bernal londoño sj,178.0,178,177,248.0,50.0,49.0,51.0,49.0,49.0,castilla,oficial
20152,inst educ felix de bedout moreno,53.0,51,50,268.0,54.0,53.0,55.0,53.0,53.0,castilla,oficial
20152,institucion educativa el picachito,18.0,16,16,241.0,48.0,51.0,46.0,48.0,48.0,doce de octubre,oficial
20152,cent educal don bosco,18.0,18,18,287.0,57.0,55.0,58.0,59.0,58.0,doce de octubre,privado
20152,inst educ casd,,210,205,250.0,50.0,50.0,50.0,50.0,49.0,doce de octubre,oficial
20152,inst educ maestro fernando botero,86.0,84,84,260.0,53.0,53.0,52.0,51.0,49.0,doce de octubre,oficial
20152,institucion educativa jesus maria valle,81.0,79,78,231.0,47.0,47.0,46.0,45.0,46.0,doce de octubre,oficial
20152,inst educ el pedregal,76.0,69,68,250.0,50.0,50.0,50.0,50.0,49.0,doce de octubre,oficial
20152,inst educ el triunfo santa teresa,,34,34,258.0,54.0,51.0,52.0,50.0,50.0,doce de octubre,oficial
20152,inst educ la esperanza,62.0,61,60,257.0,52.0,52.0,51.0,51.0,50.0,doce de octubre,oficial
20152,inst educ ciudadela las americas,62.0,61,58,228.0,48.0,44.0,45.0,45.0,46.0,doce de octubre,oficial
20152,inst educ juvenil nuevo futuro,37.0,36,35,241.0,50.0,47.0,48.0,48.0,48.0,doce de octubre,oficial
20152,inst educ alfredo cock arango,51.0,49,48,266.0,53.0,53.0,54.0,53.0,52.0,doce de octubre,oficial
20152,inst educ barrio santander,64.0,64,62,245.0,49.0,51.0,49.0,48.0,47.0,doce de octubre,oficial
20152,i.e. jorge eliecer gaitan,38.0,37,37,258.0,51.0,51.0,53.0,52.0,50.0,doce de octubre,oficial
20152,inst educ doce de octubre,140.0,143,141,239.0,49.0,48.0,47.0,47.0,49.0,doce de octubre,oficial
20152,col vida y paz progresar,68.0,66,65,241.0,49.0,47.0,49.0,48.0,47.0,doce de octubre,contratacion
20152,inst educ kennedy,126.0,123,122,238.0,49.0,47.0,47.0,47.0,48.0,doce de octubre,oficial
20152,inst educ santa juana de lestonac,87.0,87,87,284.0,58.0,58.0,57.0,55.0,54.0,doce de octubre,oficial
20152,inst educ fe y alegria san jose,,53,53,252.0,52.0,50.0,51.0,49.0,48.0,robledo,oficial
20152,inst educ mariscal robledo,,80,77,259.0,53.0,51.0,52.0,51.0,52.0,robledo,oficial
20152,inst educ camilo mora carrasquilla,26.0,26,26,222.0,46.0,43.0,44.0,44.0,47.0,robledo,oficial
20152,colegio santa bertilla boscardin,64.0,64,63,301.0,60.0,62.0,60.0,58.0,62.0,robledo,privado
20152,inst educ  barrio olaya herrera,68.0,66,64,215.0,44.0,43.0,41.0,43.0,47.0,robledo,oficial
20152,inst educ fe y alegria aures,29.0,29,29,267.0,51.0,55.0,53.0,55.0,52.0,robledo,oficial
20152,inst ferrini - sede robledo,138.0,73,73,282.0,56.0,58.0,55.0,55.0,62.0,robledo,privado
20152,inst educ rafael garcia herreros,32.0,36,36,233.0,49.0,46.0,46.0,45.0,47.0,robledo,oficial
20152,inst corferrini - sede robledo,52.0,51,49,246.0,49.0,48.0,49.0,51.0,48.0,robledo,contratacion
20152,inst educ jorge robledo,80.0,78,77,244.0,50.0,49.0,48.0,49.0,47.0,robledo,oficial
20152,col guillermo taborda restrepo,16.0,16,16,270.0,54.0,54.0,53.0,53.0,61.0,robledo,privado
20152,inst educ san vicente de paul,199.0,192,190,256.0,53.0,52.0,51.0,49.0,51.0,robledo,oficial
20152,col madrid campestre,5.0,5,5,286.0,56.0,56.0,56.0,57.0,69.0,robledo,privado
20152,inst educ vallejuelos,36.0,39,38,236.0,49.0,45.0,48.0,47.0,46.0,robledo,oficial
20152,col panamericano colombo sueco,46.0,46,46,294.0,58.0,59.0,59.0,58.0,62.0,robledo,privado
20152,inst educ bello horizonte,34.0,36,36,237.0,49.0,46.0,47.0,47.0,49.0,robledo,oficial
20152,inst educ fe y alegria villa de la candelaria,62.0,62,62,250.0,49.0,51.0,50.0,51.0,47.0,robledo,oficial
20152,col sagrados corazones,25.0,25,25,277.0,56.0,55.0,54.0,54.0,63.0,robledo,privado
20152,gimn guayacanes,112.0,131,127,230.0,47.0,45.0,46.0,46.0,47.0,robledo,contratacion
20152,inst educ luis lopez de mesa,93.0,94,93,257.0,52.0,52.0,52.0,50.0,50.0,robledo,oficial
20152,inst educ jesus rey,140.0,140,140,274.0,54.0,54.0,57.0,55.0,53.0,robledo,oficial
20152,inst educ ciudad don bosco,8.0,9,8,255.0,52.0,55.0,48.0,49.0,51.0,robledo,oficial
20152,col barbara micarelli,30.0,30,30,301.0,60.0,60.0,60.0,60.0,63.0,robledo,privado
20152,ins tec industrial pascual bravo,270.0,270,270,270.0,54.0,54.0,54.0,54.0,53.0,robledo,oficial
20152,colegio vid obra de la congregacion mariana,58.0,58,58,309.0,60.0,63.0,62.0,60.0,68.0,robledo,privado
20152,inst educ monseñor gerardo valencia cano,53.0,55,54,273.0,54.0,55.0,55.0,54.0,56.0,robledo,oficial
20152,colegio luis amigo y ferrer,14.0,28,18,221.0,44.0,45.0,43.0,44.0,46.0,robledo,contratacion
20152,col san juan eudes,111.0,82,82,258.0,52.0,51.0,53.0,50.0,53.0,robledo,contratacion
20152,lic rodrigo arenas betancur en administracion (ac),34.0,33,33,244.0,49.0,48.0,49.0,50.0,47.0,robledo,contratacion
20152,inst educ tomas carrasquilla no. 2,40.0,39,38,257.0,52.0,52.0,51.0,51.0,50.0,robledo,oficial
20152,inst educ villa flora,40.0,40,40,267.0,54.0,52.0,54.0,53.0,55.0,robledo,oficial
20152,inst educ aures,56.0,56,56,246.0,50.0,48.0,49.0,50.0,48.0,robledo,oficial
20152,inst educ san francisco de asis,33.0,33,33,226.0,45.0,44.0,46.0,46.0,45.0,villa hermosa,oficial
20152,inst educ juan de la cruz posada,51.0,52,52,268.0,54.0,54.0,55.0,52.0,52.0,villa hermosa,oficial
20152,inst educ sol de oriente,115.0,112,112,239.0,49.0,48.0,48.0,47.0,46.0,villa hermosa,oficial
20152,inst educ jose celestino mutis,63.0,61,60,257.0,51.0,52.0,52.0,51.0,51.0,villa hermosa,oficial
20152,inst educ villa turbay,57.0,56,56,235.0,48.0,48.0,45.0,47.0,47.0,villa hermosa,privado
20152,inst educ caracas,44.0,44,44,242.0,51.0,46.0,49.0,47.0,50.0,villa hermosa,oficial
20152,inst educ juan de dios carvajal,73.0,69,68,242.0,49.0,49.0,48.0,48.0,48.0,villa hermosa,oficial
20152,inst educ joaquin vallejo arbelaez,64.0,62,62,242.0,50.0,48.0,48.0,48.0,47.0,villa hermosa,oficial
20152,inst educ felix henao botero,,46,45,243.0,49.0,49.0,49.0,48.0,47.0,villa hermosa,oficial
20152,inst educ vida para todos,,68,68,230.0,48.0,44.0,46.0,45.0,48.0,villa hermosa,oficial
20152,inst educ escuela normal superior de medellin,102.0,96,95,281.0,55.0,58.0,55.0,57.0,55.0,villa hermosa,oficial
20152,i.e. el pinal,,73,73,252.0,51.0,50.0,50.0,50.0,52.0,villa hermosa,oficial
20152,inst educ gabriel garcia marquez,65.0,65,65,232.0,47.0,45.0,46.0,47.0,48.0,villa hermosa,oficial
20152,inst educ luis carlos galan sarmiento,151.0,150,146,240.0,49.0,48.0,48.0,47.0,48.0,villa hermosa,oficial
20152,inst educ la libertad,24.0,24,24,233.0,50.0,46.0,47.0,44.0,46.0,villa hermosa,oficial
20152,col basico camino de paz,21.0,21,21,248.0,50.0,48.0,50.0,49.0,54.0,villa hermosa,contratacion
20152,col la pastora-en administracion (ac),29.0,31,31,240.0,49.0,50.0,46.0,47.0,49.0,buenos aires,contratacion
20152,sem menor de la arquidiocesis de medellin,16.0,16,16,300.0,58.0,59.0,62.0,61.0,59.0,buenos aires,privado
20152,inst educ asamblea departamental,118.0,113,113,260.0,52.0,52.0,53.0,51.0,51.0,buenos aires,oficial
20152,i.e. guadalupano la salle,20.0,18,18,275.0,53.0,56.0,57.0,54.0,55.0,buenos aires,privado
20152,inst educ madre laura,60.0,57,57,279.0,56.0,56.0,56.0,56.0,54.0,buenos aires,oficial
20152,inst tomas carrasquilla,17.0,17,16,240.0,51.0,48.0,49.0,44.0,47.0,buenos aires,contratacion
20152,inst educ loreto-gabriela gomez carvajal,76.0,69,69,236.0,48.0,48.0,47.0,46.0,47.0,buenos aires,oficial
20152,inst educ gonzalo restrepo jaramillo,121.0,121,121,254.0,52.0,52.0,51.0,49.0,48.0,buenos aires,oficial
20152,institucion educativa manuel jose cayzedo,62.0,64,63,242.0,49.0,47.0,50.0,47.0,49.0,buenos aires,oficial
20152,inst educ miraflores - luis eduardo valencia garcia,116.0,116,115,245.0,50.0,48.0,50.0,48.0,50.0,buenos aires,oficial
20152,col nuestra senora del rosario de chiquinquira,19.0,19,19,293.0,59.0,60.0,56.0,58.0,63.0,buenos aires,privado
20152,col divino salvador,65.0,65,65,294.0,59.0,59.0,60.0,56.0,63.0,buenos aires,privado
